msno,city,bd,gender,registered_via,registration_init_time
IUYPDQEBHgSKLkokyx42N0OOS6eEDc0dqLGTSZert1A=,13,20,male,9,20071104
6Qq/mvkAyyq/XWynheIDkYkmyA1OYrAt7qnqTf+vBvM=,13,45,male,9,20071104
fWnpiX1mKmj17v/vS9l5023dLObYkO5qwb5s/HjHUVE=,17,31,male,9,20071106
0C2o0WrDEiGkjbQtOR8x3U05OVCVLYFKHVRjgPCA0mM=,10,20,male,9,20071107
IHycUdDu1OH9Siixk4dMxhRwl3HDgod1FJXf/+7d/WE=,12,30,female,9,20071107
cvFMrQhTq6cPy47Cc1LuRdMUXGZ2MVER60d3DF+E6fM=,13,35,male,9,20071116
JR0LtCuWwX9sm4fqLH7m+uRKxIe8C42Wqfge+RuzDtU=,22,38,female,9,20071117
oANXnWvT1G5xRoVKVPYMf20YdiP2xrwXKclrd0CDxWc=,12,37,male,9,20071117
KrFxqUjM2hATZJ/mVY8AiEMkPPfs47AR33QkzAjCKMk=,4,28,male,9,20071117
0sJGgtwYLV2T8oz1SOUA8LyAcU6g1brsGq4/4STONjw=,13,23,male,9,20071118
REFaNc0BkPFI2wN1d4aoPvcCWVMaMPHLKkVz0zx8XoY=,13,34,male,9,20071118
h08WDtaNqhFDHtdZRIE8aj4m++b3tsDg7jr5QMiURgs=,13,26,male,9,20071119
67UkVTJh9hrvajkuC3gJmFn0Td8j9ni2yehXaDa6Kog=,5,30,male,9,20071121
FJbc3ADBKn5vSZ5mfCm9Cjrk80JaD1xKHxd9CSOSI3c=,22,26,female,9,20071123
hsWTzQYpHR0ifyA6AC+KiTJj2x6ZdPA5Rlm5P0+D/Ec=,17,17,male,9,20071124
KSZBwHq/g9spV01swSK3x//dgaENrUuYHnyrt9Rn13U=,15,21,female,9,20071125
bNLeagPSIGCCP/JhozWS7XINmtlzH7u63oL/sWxw7VY=,1,0,,3,20140321
cRDWvO99/+ocdaplh6pgDyO3d40yc9vFR2xSqje7E4g=,1,0,,3,20140321
3QHpCeEkTMbuV2qJ/Z4/fpzFFEDaMg2VmVXMfbVPkHk=,1,0,,3,20140321
8TGzp8vgfw7iODhQNDK7k0w2DSGnqBJ1gn+ATKBfkQQ=,1,0,,9,20140321
zYvNSlYV9gr3byqpIHBx3/TDjn7aRj3mAp32YL8mOAg=,1,0,,7,20140321
B98xBY+UE5u4YHruuduIO8CORKiItMu97vx+vlx0GIw=,1,0,,9,20140322
Nakyn05s9A1rKNvFQMbzZCWYQCXNofm1GLn19WF4XPY=,1,0,,3,20140322
P/fYgBkvWf4CGLStS1OphA7bE3uXBmDQ+elvHUho3IU=,1,0,,9,20140322
eVSMfhLTEr6KZklU8GXAbvMtA8ZkgJiDZl0kuHnsnMo=,1,0,,7,20140322
zGvmv2GSsenuk0F+Gza78Se/6Y/e6/cbDQS504UsHpY=,1,0,,7,20140322
YOUR69XnGtiI9tK2FobSyCFHt9KdRLRpDsVucKUSEsk=,1,0,,7,20140322
x6x0YTe4cdFhPgjEmTWqcX0qbMZWnCAPa8LA0/eMq4c=,1,0,,7,20140322
I6yPiVehR7qtzSpaXmsL3/9ezbuBTqtKCbteHZk8dmI=,1,0,,3,20140322
3xmrXK/T9v5by+rrC2IQUq4tx8LcPnVP0vRe/7AxJIg=,1,0,,3,20140322
faFclQx9b8KiWmpvUJq/VlzT+WHZQ7Od1wAGxKKEp7o=,1,0,,9,20140322
V2130QhfK33H4v6UWC+oaEPsL3Hw039n1z0ih90ORT8=,1,0,,7,20140322
leE6sHvZmG8AhIMRIgD0jhVlAoN1KwZvoBEsU9fmduU=,1,0,,7,20140322
1sbgO+OjmK3igYXFtIV7vigkJNNUnyS+oruIjAQdsb4=,1,0,,7,20140322
0NNwYaUUZqOGakm8dK2IEsKDnIaMS28zmASETdCwZZg=,1,0,,3,20140322
TXuCefUbiaTBLnpYU5ksxr1gWZGj0BdGJXNylUTL7Lo=,1,29,,3,20140322
PBAFWB5KRm3e1cNn55j29Lx9xrJbTfALGRD3sKfBR6M=,22,24,female,3,20140322
PuUzWuSVmCsiB1XoePfPe2QkG5gbWYhePG/hcQF9Zdg=,1,0,,7,20140323
lxgXE0tmPfBln9DIIrNyLu9wBRSOl5v6rkY9oFHuvt0=,1,0,,3,20140323
oF61VWVluFUJJR3uW9XnRk1ZikTOpmz46gLOAgki5Nc=,1,0,,3,20140323
m9/DfnfD/mtFIj5RAX7JA375Pks/x/ss/e3pwbBScog=,7,39,female,3,20140323
/JD4mDrL1XA9iiS+KwBJE0Jm9AzhGY8gf7JfQTcOitI=,1,0,,9,20140323
Y7OGeZ/PSXxyYWW9NRJiBZUJQL/pkc4SkK27WZ40DJM=,1,0,,9,20140323
Vpj1qTKpuyOp3ueay/ua3y1kCIpWnn7ii3kB8RPUVfg=,4,35,male,3,20140323
lV/mvW7dAMaLHkNjcv9W2B/5th4SkQW8PES8Kr7iioQ=,5,47,male,9,20140323
hBS3gYo67X0Fr8xXfYreQ4qY3yyulnJlL9zEfqUmhhc=,1,0,,3,20140323
Cv7pW7Cm+bR4Hd3vDyPYa78EP26U2VnXsoGXty+6XkM=,1,0,,3,20140323
pRsdw8umPmEh3pEew/nAokSc1YsVSPiYIiw2C94T5vE=,1,0,,9,20140323
zIJUJt2nWbUs/R4mLzCTOX3M1TTPQOKLavVx/W77fZY=,1,0,,3,20140323
W8SHMQr1h0bXr9FsPokwEQqSCWUUKoI07w8IH2+R6t4=,1,0,,9,20140323
BVSfU/wMEJHDuJfflqZ2HzmuqAcNuFcTzJOzTA2bB5U=,1,0,,9,20140323
seHyfv9xGSQa+xAp/WjEzBKueSD6SnlFrpMH/3Z2ZYM=,1,0,,9,20140324
MMtJDettJLrH7RJPOuPJwkBcG6YcF/VMgDPGEETMi9g=,1,0,,3,20140324
9aZBh5Za8Vdj4hacLJb1Hc6D/3pBKo/gTdifHlNmGXI=,1,0,,9,20140324
hGgdQW03kkp9B0SEqIljwMnJ99Ittz/4p26vEhN21bw=,6,62,male,3,20140324
FkIZuYEun0sVSfRpBCP9xVcTZMO51yevkPlxV90MMyg=,1,0,,3,20140324
4FCsSprQdjYmf7JvBTSQ8xxF/9D9fK4Q6XGv7yUEVWc=,1,0,,3,20140324
DIAehoDwmM/xaTfO5Uw6ClPKFO5d3zB6AdPw9kn5htI=,22,19,male,3,20140324
9wBqHJW+jMvAlwKs4TfqVdk9YeFWL/dI3+C8WFOvepo=,22,25,female,7,20140325
G/Gje9aVjfqiMuRDbi3MKoNXhGVKsWFI612GMb72rBo=,13,0,,9,20140325
T+iSLx6CIzrcTlMurmoHV2Ci7T2ZKTW41dlMzOGQwVk=,1,0,,3,20140325
aJlVU4vrpjBLaW8qGan1knlTBtNq1ov2ELhqsK9vE1g=,1,0,,7,20140325
9oK3Nk4vw3/L8gUPQPFeTG1LpLYyyGlpEE8E3Q8L3g0=,1,0,,9,20140325
5gGJFRfGS/nsIwJ6od1MKRZJWCufvdjhQqkCOvxlRiY=,1,0,,3,20140325
CaqP2fBY3nI0hjPVEW9DTObddCwrZvGG+TPb80pDKms=,4,30,male,9,20140325
cjH6T6XULW6m44Q1UunPHd0IKVqhLd9ENRgOrC0hBa4=,4,32,male,3,20140325
1oJi4bGwhratPzIQWKFncaTb5zOi/2MmrYzJnYmexYk=,11,27,female,3,20140325
OZ+C3DkulTK32yiWY697XoMbHN2NpauAnmDMOirZT4g=,1,0,,3,20140325
GhjTPlsqMZFRbCbsQmISMdXw4/s1QfeAHmlv5OsnBCQ=,13,28,female,3,20140326
D98SfjmztHtXgTjVMvkKJj/q7aPiST72n8ChRVHnuzg=,1,0,,7,20140326
jVkyvkosY0bG4rfmB3SxU76/lSOQcU2kOm860p4OWck=,1,0,,7,20140326
UP0VelOEEFwRPhyql5i5TKNW0tt0XWQopCBAjtqrNIY=,13,27,male,3,20140326
nf+ahkwWpWxHda8eRuokPjeWJ7j72N2ptCBzX3IO73Y=,1,0,,9,20140326
PPiWUPxIT1Fl2H8Pw4QnIjc/QiPoYS3M+7I+lfNv3e4=,1,0,,9,20140326
zKKkYhwRQ2jVoxKX04gOIGV4m7kmsbUNv5KW+bmurhI=,1,0,,3,20140326
beY/5dHF2+But8ELW7URhV8CsZkia56Cey1HbMcP33M=,1,0,,9,20140326
H8MitQGeEXUj0nTMhG6zT7dOAjhwzh/nhOyUuWIyXpI=,13,21,male,9,20140326
sJ6Z3rwCZ076QsAlVE25b956stsruz2LRF1i2uRAg2w=,1,0,,3,20140326
vLvqS3hSEzrs7ebInKhqCni518JKRTh93gHQ2lMC2pM=,1,0,,9,20140326
ViSSSA3mMalz0HsHrWPaI6txm1jnic/aIWiB9FyxWFM=,1,0,,9,20140327
W/NCJaV/WgW81FTTJxVuKuaEtM9tdqT4LbgqBGONV/M=,1,0,,9,20140327
x5zMuHPFNsMlc9CvO9nn7nApGpf1x5xjVFfVy71pQX0=,1,0,,7,20140327
2qh9IW55d+iLVOZSACNvlnkJ8powD5JSlGnFH80Yisc=,5,28,female,3,20140327
aN/K+r80k60s7Y0xkPcyaWmkcyamPq41udzo8dswPMc=,1,0,,7,20140327
cJJxu4x4I52FXKj5epkQLyR8Kif9stdfZJUZJL0iMrE=,1,0,,9,20140327
737YPN5ALgSZh3OOZZiRq4jqU91X1eKj0dNL7wugV5Q=,1,0,,9,20140327
z/cqTXfsTdMmDMAJwBdsH7rF21CXXwRXsNJGgxZUvJk=,1,0,,3,20140327
UF0gat0UBCiJOD6uCy47/n4nbVAkpukSkkmox5OOhjs=,1,0,,3,20140327
I2XlpZfu06UJ3cS2dXn2UME56e4BvLCwHHbKJJI4WsA=,1,0,,9,20140327
0OiRu77uHgxgt9WGwa57WG2LGeW8olxcyRzUraTJv9Q=,1,0,,3,20140328
xVXTVd8WzVkitAsEMnsUPCRKOgClgNQkT05xnWTOLNg=,15,29,male,9,20140328
5C4yDRCNdHR411a3M/ZmQMpF01QlZ1XMvBax2sSKWxQ=,1,0,,3,20140328
ktw3l+AxHI3IxTSf+R0jriYR9Kdl9VOA9iMqGstFb0U=,1,28,male,3,20140328
icJSR4JFzzzu1efzxaH9yRnX7HClQmM5RHyJ5s5SipM=,1,0,,3,20140328
55NE5AJ/46/VlyNlrxv4fcR3BIvyncEMwr4laO/4P5s=,1,0,,9,20140328
C6m+1nuqsEjqGGPmrECOWQrS0ahhtyQrJ/JoAeffc1Y=,1,0,,3,20140328
jYQ/5ayWQmSwHbUqs6jVCdD+ATszPmRZZz/8ckeqo8E=,22,31,male,3,20140329
dhvvdox8HHFlRDwWfQzBZErleQE5Z8qjWxHAfF9fy3U=,1,0,,3,20140329
34xIalhz8a8Pxm86hZ4QiihS6/Da73+9fYZozCoKdcI=,18,25,male,9,20140329
Ep30NAE8do9J17wyxaw6ZlxQHs7jYNeNaXco+FvCR88=,1,0,,3,20140329
CBp20Ff1JuX4bwjQHCjWstsNe7H5qj4dJ7XRFJ0ftDI=,3,24,male,9,20140329
GLSBXxB6dUn7fniLgHaPgkoi7Q6d3TeFXQ24QKRzOxM=,1,0,,4,20160204
nLF6H5lvJij9KHcSKK1J6vooTO9uhgMlDq2LnhmWU98=,1,0,,7,20140329
3Guf6sGg/29feffkDrYlyXISIu8uhNYjHvgporifrZ8=,1,0,,3,20140329
UbFD/ljreCxr/CqCX1T1643gOen+SvTMeyS10t1gWkc=,1,0,,7,20140329
8ij7GGTx0khucrBYXym6x4wOgbMhkXwJ8KVTKe8WQAM=,1,0,,9,20140329
ClnfcGJlwd+HaDrbq802MTWEQgy7PR0vNzcN/WQnMYg=,13,0,,3,20140329
WhWr6aBNHfNJiQgjGw/ZwecwetYcgRJeFkSxVxi2SKM=,1,0,,9,20140329
xWWM17mlCTIXjv6B9Ffg0XQ6yNHcsCKlXo9vxUHI3oI=,1,0,,9,20140329
u2550VtdmPOXy5VNoOM96xeYM/bGcwOC6zBGCFACaOw=,1,0,,7,20140330
D1PULN2DRn16o5knsQvW628YsIlTp7XcPFuEj93UReY=,1,0,,9,20140330
wHkDivNcRFz5k3b3g6UGfNJ5Ws8d67ATkC1AHVbp0jA=,1,0,,9,20140330
aqPb0GFpmzekmIrPgX5p1MmsHO6nWgTj6UkD/7nPd3c=,1,0,,7,20140330
EIXRxgEnNlxfmVmAxztJ2V8btyw3UYjYThFLrTP6fQI=,1,0,,9,20140330
kA1s85fvClHSv4pIQvQD3ICOzcrvuuydRgN0O6O9FX4=,14,0,,9,20140330
zRqK1BX8MEUNTjYKl7ZPVh02gX9LkIxiK36Yl4cNQgg=,1,0,,3,20140330
Ekahbhv6LeiPBhx7DS628ovH3C8hPJhuq3fWbZdA80k=,1,0,,9,20140330
lyWVDR9uwUE9nFYjWNpfyciixXIZ/4v1K+73dfiYibI=,15,0,,3,20140330
S+k+twGAq9rJvuFxHqAIXxKR0dcmvXQ6/gHshFq3cvs=,1,0,,3,20140330
UiwaFkyRKmk+a3fN963IoRjIhFlAokXBWeaoFobZXAo=,1,24,female,9,20140331
DlZTwnHKXU1fAtDCFyoZFV0x85dSMbMozHwrCkI0Tig=,1,0,,3,20140331
H6l53N5L7bipRyBgjlYvPJFDEMUEEpP5L8nHIhgzNbk=,13,26,female,3,20140331
5woMXFPAv6yzI2o/29zHSGUGg8eZtDXmcvRDfOjbC6g=,1,0,,3,20140331
jn2Fbzj/SgEVTXzAEcONy93aMx9Sqkj5BfCuztpZNSg=,1,0,,9,20140331
HOxVYT1gUkAiFH0+LVNj3wfa6xn4mTstMkJT1IJjY+A=,1,0,,7,20140331
rENZO/0cYgArCJl4ZsbtWSK93DTtwbjuI8LvEk7ldnY=,1,0,,9,20140331
VpiXfs4C97qk6eING4tK7HuKq3YWtnYkJn0g1MmROZo=,1,0,,3,20140331
jAcz5/k65WVAQ2yBYkrjGfOd/A6jeKvBaC0LYGp5usE=,1,0,,7,20140401
k3uqQgRwA5MBXqFNUtLOxFMhwkQxnkzkOR2X4y5EpJI=,1,0,,7,20140401
4/hCX3ATBGXODkrkAp0GiV7qs6RW5m3yWoqkGpdMxZg=,1,0,,7,20140401
QIHYSJp83adKMvnQzIM0mDhOgXRv/d21HPn/sZ0OijU=,1,0,,7,20140401
01bpuTLpNDCWoIf7jtU+Ms3IKyxEWbjVFjW3ykTEQ7M=,1,0,,9,20140401
860u9Bhqf3a7kP2s3MTY3pWbFzPHZ0jqRw/YWHcJlF0=,1,0,,9,20140401
3ywakIhAgv8Cv9HhLLL17hpuB0d1dODwAqCCLrpWXIk=,1,0,,9,20140401
TUTj4L1Pzxv9ekm2+UFIsb+nC5XRDeUpzlnCIPNAsS4=,13,23,male,3,20140402
BR07c+hBSU1QidhAlC2WG8px5NjBAvnUMehjzAlJ11k=,1,0,,7,20140402
YJG8SZf8fBYgMMmG3SniPZl6mfWXbqtQ89/CaqSXmCY=,1,0,,3,20140402
ee9xXsWk367H61QM5aq7xLRldS3ayvf0zYenkYCzafs=,1,0,,3,20140402
BjdSdJASB5Y7gpSrwsRkahJA7nd05K3zYVSSyEAfHvg=,1,0,,3,20140402
BOR/caqVidLWGlXloPIvpg7mvfhMXeXws+ojsQpxU70=,1,0,,3,20140402
rRlmCkOab39o8jMdCDINOaGtgWw7l9Pj7Jodaw3nqZU=,13,20,male,9,20140402
8bMZWYh15nHNWvcs8DOxvJLyVbcC3W3+COFOAzmannw=,1,0,,9,20140403
Ii7MTmrfgpd5m26qEeB8EBI0D8wAzfz5r59Z8uwErqg=,1,0,,7,20140403
QqjFyOv7qcSh7EPFaEwnBUGwDl3GifldE+h69tH05Jw=,1,0,,7,20140403
LS8uzuQ0JT0JyjaKGu6uyPun/TPxWzJgHiK2eWFPb2o=,1,0,,9,20140403
wEtW5owgYtpo7IVn7ed4ekajQmRRS4R3rblAxW+m9aY=,1,0,,3,20140403
Xj46RMUpTjv8IQq5TdDoifHw4WwHbXCnDc1QqL0KFlo=,4,29,male,9,20140403
VJVb9m7RK/fchG2GZ2CLAx1BYb/1YWHTOKuh8exK0Us=,1,0,,7,20140404
mtezOdMOCTLC8Y+cjntqYSBqcPhSDTBrBp+7gVw7F0M=,1,0,,9,20140404
hWuTNyIyKhOJcnLeahg+IWYFXda+d4jTb2vBNoLOBI4=,1,0,,7,20140404
VIFiIWWsXFOteGTMR25Wy4cTkzVWiSDfRDGJnFdXYXQ=,4,16,male,3,20140404
WBpqmoFIzqeqvajHI4UnBTgTZmvR+8ZNkqGBsqtx0S0=,1,0,,9,20140404
iH3m8ShhglSW+1efkjdj/pj2sOiKQcAs8X8fRDgxB7s=,1,0,,9,20140404
K3aLSPn1A4QbbukRUCf4CPQYduQF27QgDEOHR+i7C7o=,1,0,,3,20140404
d+Nupduzo1lqnFXc+HWvkO+MzNga378A86vVErNiLlQ=,1,0,,7,20140404
tyibg9WQxjCyJz9QJSTVQgICzs80o5FmvTChes1a4ks=,1,0,,3,20140404
w18T4pIhnSceJdbfBxEV5ZqJwGqgyNG4ghwg5bOd1W4=,15,27,female,3,20140404
5iF19Uq791IzsdCCzytu4/6prCJCWAIiWQa/MBNFeAo=,1,0,,3,20140404
f+7z+BaohDPmB5iGNNY0QmPjEWfXLmDsyYA+wdPmuz8=,1,0,,3,20140404
Sh7OxSvbyWltSYGleAbuGXXx46Ou4bhRz3LemcPsieo=,1,0,,3,20140404
oKMHuEVHULaO0xppNw+38mrbY7Z4HtbAgNDUQY2C++A=,15,38,female,3,20140405
c9DJpEy8Quej1STKCQ2MQlefzlb5fGVYsZoHBRRNfxA=,1,0,,7,20140405
dGOoykmEyCv1b8tDb1b/5OGo/K/wyHzm2ywhEw8Yo9E=,1,0,,3,20140405
XQZYgsYPsyvkgbeP0Ht62YMGVMQuDy7VnSacgVi+YAw=,6,26,female,9,20140405
CKV6/9GQ3y4uqY72TtkY0+G3vvP3jaBaObTRox2VS9Y=,1,0,,3,20140405
YLG2zDimsem/QxhjjFjwT/lVqU+/eSGs5oFD5L74eoQ=,1,0,,7,20140405
0NfFjlpKV4AqSXZMPHCVNMZ4crKNhPHq88sEkGN5590=,1,0,,9,20140405
F9wU/Nld2XAyGhKJ/GRIIp3YBI8078UJ6Yg4ShMq328=,1,0,,7,20140405
St+tyNkwKp1dk5CO6GZCQAHG09QgsPHmku6ZUdxypMU=,1,0,,3,20140405
801yb/QPAqcmgLkLac/kCn4lxj5S4InzuijAoxm3RvU=,1,0,,7,20140405
rfQPdITqGWxZA/PfqA4Maf8Hu2cZhpgx5Lx0r1tA8II=,5,25,female,9,20140405
9E+8j8zKPC7HNJAMZWqjuFHAakCxZU4yrycxHpeO7+A=,13,18,female,9,20140405
TCIxcnr+R0Mmg9zdKEmgNcPJ/xdnNo57tka1p04SKUo=,1,0,,3,20140405
Z8E7bI8Cag20ptG9fstqp9zz39bpS2sLsr0jopoGJ5s=,1,0,,3,20140406
kL++rOgEe3+kuZSc9F5DAvMsdraiFrmVbM4gznrvv6g=,5,20,female,3,20140406
giZjrsX8I62L/jR0yYdHmWtQL29WcVxf16lCZhKf2zo=,1,0,,3,20140406
pKiokdS7Ib7IyNJU2umasm5OkueZkpD6lPP00CXYxPo=,1,0,,3,20140406
f9bufmIje35ObSTMR9AaEYbJF8VWsCljd2hLWn3iXAc=,18,27,male,3,20140406
bNbLygzXhcI98P62ZLPl92VJ0YXcKJHfnHu0EtRyH8A=,13,25,female,3,20140406
vs1sG9BE67l8W8/vrb9Q4HPyDiLQr/cV+aUGN7ppyGE=,1,0,,3,20140406
a49Q0GYnsw8iA6BfboL31idUnh6H3J9HrUM+tvaPSh4=,1,0,,7,20140406
m8bMQJFJSF8MtGKqyxbkDfHTlYq6WMQekxc8ETHILcQ=,4,35,female,9,20140407
C2GxnNUZ+Ck78T5Upq5TBgkWZV86VU7mYlQIgXte4io=,6,37,male,9,20140407
NN4UcO3c0YSbn9ztGireV4uZhEEikkYD3s+VVdLVbdA=,1,0,,9,20140407
lkvtoUatA7uLa5ujQ4+tF9OHx6iMwf/BV6XEDp9di7o=,22,18,male,9,20140407
AGmefZHBOuQhanDkFIBHQusiIWGyO1+oopF3u+3tQ5g=,1,0,,3,20140407
IbMIo+areP5dLscDuJlhOWfkZeCMIHzUr0HhYpi5XjM=,1,0,,7,20140407
usaX+iPLJ818w9LemHI+3rY34K9lQStQ8PPFUdTnUbg=,1,0,,9,20140407
A7/QAKhhRpWls8as0wKMaDIdhjsd/rwILKkw+59s6Zk=,1,0,,9,20140407
EaiX6somBcVmfjzM4dr9Ci5v9RU+0LYDqSwMBKfHcjs=,1,0,,3,20140407
+AiWbGtypJ2ChNxBe8pKaRAKaMKHo8MJ8Tpq+cM0yAE=,1,0,,3,20140407
0o0abIHtIRCStH4J+6ltREYlmT2PcBQZHt0p7Pt1UJU=,1,0,,3,20140407
ygRdvHIMV9KOFphc//Zt44/9zBY+D9dUBvnp3srHej4=,1,0,,7,20140408
ysl2HdsbQYHDVRoeYf4uilRmkJt20F5B2kciWteujNA=,1,0,,3,20140408
ziTxwBg/JGN3Wp6+0S+zdh7q9zTwJTBqFKdMCDl+DnQ=,1,0,,3,20140408
5ns7KutE4ojecOq7mu5uLNisd1o6snBomkeu2Fto7AM=,1,0,,9,20140408
Uk/5DcG/4BFxSZ0zpTBvT7iWi6NB8tzD8sqRbfkUlbI=,6,0,,9,20140408
hRnRfbv8fpR+mNqfFXYTYGg6EP1ITf0aAeUPNNsawh0=,4,29,male,7,20140409
P2VKHqfpbd6Fm1IlaM+YR2cmVyVtfuZ2XzvPpPuIbgU=,1,0,,7,20140409
rH1zLM1bzP+LztOekYudGaph7wekr9Yjn9Tor98EOL0=,1,0,,3,20140409
JZut6gmPFJ6mNXN1eXqbZxp22YWPBNM2vbzeVXCuDH4=,1,0,,7,20140409
Sk4rD7qTXZwBYq2PiK/vO2jZJm7zmkcM6nD/3iFGs1U=,1,0,,3,20140409
HyzybqnzM306Qt4NqmHljuBhOM2CjDSvzluRpQItkd4=,18,23,male,9,20140409
pFoOab4vkKKrEN8HYeU/jbquhEk4yUi9YUgrIjkKxyM=,1,0,,3,20140410
yRU7bFerNu7Cue0KRNYmbfM5ba7NeXuZhXzmdJhTd7A=,1,0,,7,20140410
EgMeqeMQEx3c6rcGuuE2wdGt6LP/Ns1REHg28jXYUlI=,1,0,,9,20140410
rbaGqe7EcBjs2wQxWydnZq54eQLDdpg5KLz3xpC/7Uc=,11,26,male,3,20140410
qApeLmVq3lzAeIQgv4GJMCbUkbp0CoxaTGknZDdVLTA=,1,0,,3,20140410
+jOK9NnNnaywTBEaVJ5PRcRReAaA1pfl/Kk7YtP83+U=,4,24,male,7,20140410
ApLu+Ht0P4dQagQveu6B2hzU8h8m6JQL0RyEP/LnIfA=,1,0,,3,20140410
+5hBALRb3/+ymoBlTvr2NoOb+WUoylNQTraf1tV+aoQ=,4,24,female,9,20140410
KDufkgcUF9wVXbHwC3x4y6L5STXDWSkkQIDnXlHiymg=,12,21,male,9,20140410
ru3EPt34n8Egyfg6ux6uEmHP+r7koC7XUgo3feCjxOs=,1,0,,3,20140410
HPfN6Vn/h4gjSWrlLwEtvmAkXlbiI2b+HZaU4UuyWao=,1,0,,9,20140411
Pvo0UPXdnQn+8o5QRlMsgtGJQbRYkTJYMs2veubvZNo=,1,0,,7,20140411
WEgrD7kZe/cqf1fgpmCrP3pHGtGH+ZNIduwboIE8Q+g=,1,0,,7,20140411
m6+9+M+eixB2ywNXcU3/PInOrY1ciRs0QEYaAhVnUbo=,1,0,,3,20140411
ry7h2s07PUT+BnZ2azBQKkBDVM0HqA3EgF4oFWoqVhA=,1,0,,9,20140411
GNH6nZiO5YSppPsTKaNudj+g/nRlzDi++VlKqX+O+dw=,1,0,,3,20140411
mRmCvnD4Y6AqH/WUjJtKjKwedkv8TLXVJvGTORzSU+w=,1,0,,3,20140411
HfV4jExjk2Zv1WLsw3tM4SRalJZ6lEz4tAffMBUhMtU=,5,19,female,3,20140411
CDyO63amoVRZBiPvPHDDK5P3Emv0HLwEwVpJwsaPCqI=,1,0,,9,20140412
rUTGCVyl4ggN+c0IwZTo72ehKtouW/7JwRFhwwfTwvw=,4,23,male,3,20140412
tNCqa8f+VacXox4OxshJMM4xUTbfLaGa3m2d/NhqI0A=,5,55,male,3,20140412
bcGme0yt7SME7UHtu3bm5H/eY8UoN6pgqv3ck+0Jh6k=,1,0,,3,20140412
9SQbUE5YNHfsxias9mA656BslJww0zVUpj37WOHqMQk=,5,36,female,9,20140412
K48rgHVGAmHnP/+YjrtKDq46EBRwBX6YR+2VF+CYBx0=,1,0,,7,20140412
nDJVEw+Utr6hvmnjdgdjSaJHpkoeNxQkx5ALbi9PuZA=,1,0,,3,20140412
gC/foK99UyIKHLxJPdH+GkK3XRgPPctQrPOtIh46ID4=,1,0,,9,20140412
YP+QW43tRNLK/30y9HvN9n0Pd+h+pHckb/J+1MC0xIk=,1,0,,3,20140412
M4r/bcMIPIc0AtDnv+EebqFKuue135G4JNy/DhZw9jo=,1,0,,3,20140412
atMSPxRDZaK7m8HWR+ga9nYai10IfxUZENfzzwcq4tQ=,1,0,,9,20140412
Zgoh6QGxkZp/qIGtJeFObezNz4p9vIlzKK0N986gykI=,14,27,male,9,20140412
i2O2kU5pUpL+URfdiBd6AoMn5jKs1dfr+M2oM1XIKnM=,8,43,female,7,20140413
0pxe52cQK4TCOvwnLfSmVli3lJf+TmSCvZZT+pYrD44=,1,0,,9,20140413
h5bu7yb0ldsLZG0jT6qK1iBZxM3yWKURUJtfJTpeMcQ=,1,0,,7,20140413
eWAK0wJDKYsKEprEhUFJj4Y4XHnQmy903pBEzV3XTj8=,14,24,female,9,20140413
GPepV+NMATWHMNUiklQg6skszUaNkEmU9x6s17IS9Vw=,1,0,,3,20140413
Id09mzrsxCGraVu0aL3cvukRel9xPm8aOY8jBAwaWcg=,5,22,female,3,20140413
lThTpJ/vncaWp1Zcp3+SJiZDatgXC8eOv282l+tyY3E=,1,0,,3,20140413
9f1p2w1F1Xa8jCBscwC4xdiyrm1+UeXE4ulmTROnt9o=,5,17,female,3,20140413
i657njgCbWxMSaMD7F/zo+p0qVHip+Kq18edNDJuZFk=,1,0,,3,20140413
A6tcgme/OdrZN3l4/9FiimwF5P7Wet111dSvAsJk2ic=,1,0,,7,20140413
D2jJZDspVPMf+cl2u1jzpjZHNNTpgSJkn230gpYarao=,3,22,female,9,20140413
2KdoDPjlq0pT+IAnR2/7YhSuXIfl6ZahsOg0+KQm6Ec=,1,0,,9,20140413
DXSFSVTRMg+tlWCHxFlgVIMnrw9JTwoP4LHtaskS1o0=,1,0,,3,20140413
JpjNDPWv4D5lAkpJM1BOwf1g7iUeLBPO//8KImHmxPY=,15,27,male,3,20140413
w7oe0uAYLjc55x4wEHdLgy36OwV1Op1QoWB4gKrXf8E=,1,0,,3,20140414
9ntsmG/LG8pBr+Xp49UdeINwIbZ3jMPkdZ7Se0UD624=,4,22,male,3,20140414
XoRk/zt/KBDNfIH1aSl7Q2gqPWEUW54TUG5R8Q4zABs=,1,0,,9,20140414
4HfH46WLNc/5VKfM3/un6u4LGXBEyoqNbEPZIC6g2lQ=,1,0,,9,20140414
fumZQx8BV8l+eP0oZidc6fqI0kHZ2RbMxJstQ3907IE=,1,0,,3,20140414
qT5hYzc4JnWOLvdJ52GbyxgOaPOXj5t/sSx31s3c370=,1,0,,7,20140414
rAN4KAIqE4Sqpe/H9smZwyV/9NXNJUCrZGwFEKCH9xw=,1,0,,7,20140414
e17ypdThlkSw6u+Tgat7WWkEUETpVnom6YQEgAaV1O0=,1,0,,3,20140414
lwwe4FNI9L0j1R6kxSEf9jIR17woik5Q2MtFdg+x23w=,1,0,,3,20140414
s5H4g0vTNGds0QpQcSS1okNS2EBKJwtSl13P/YDox4U=,1,0,,3,20140415
